cell_id,lat,lon,lat_max,lon_max,lulc_class,ndvi,ndwi,albedo,building_density,building_height,zone_name,air_temp,humidity,wind_speed,svf,lst,hsi_class
cell_16.6578_74.2755,16.6578,74.2755,16.6603,74.278,bare,0.16469674105734786,-0.07391877044823535,0.18478665093625635,0,0.0,Shenda Park,26.178240121396044,74.07336103638312,4.925237511762598,0.8840080516560587,23.97,Cool Zone
cell_16.6578_74.2780,16.6578,74.278,16.6603,74.2805,vegetation,0.55,0.05,0.2,0,0.0,Shenda Park,27.14798858471929,77.54893983333463,5.2990980537264525,0.7444304554536363,19.81,Cool Zone
cell_16.6578_74.2805,16.6578,74.2805,16.6603,74.283,road,0.15671935449498842,-0.11961577201961925,0.12880146236606874,15,7.534189509051664,Shenda Park,27.82910066480809,75.2903769101597,5.427712758483331,0.7644699314094316,27.49,Cool Zone
cell_16.6578_74.2830,16.6578,74.283,16.6603,74.2855,built_up,0.26094360995125016,-0.12358517962018478,0.08805382881217944,15,9.57617247915747,Shenda Park,26.868036415426158,75.73099789630552,5.716699100009062,0.80325805312554,24.42,Cool Zone
cell_16.6578_74.2855,16.6578,74.2855,16.6603,74.288,built_up,0.2026541942583249,-0.16384501171249183,0.11910526309733177,15,4.462806538789153,Shenda Park,26.97078762194461,75.47956524407931,5.083647623758744,0.8232325247554628,23.87,Cool Zone
cell_16.6578_74.2880,16.6578,74.288,16.6603,74.2905,road,0.11153235090879188,-0.07978849441868414,0.11119843404724676,30,9.274570010741899,Shenda Park,27.92075780799119,74.64777267004423,5.224625435368508,0.748902800776294,27.02,Cool Zone
cell_16.6603_74.1905,16.6603,74.1905,16.6628,74.193,built_up,0.12039238337749698,-0.15770850944481873,0.13715318552577574,90,12.163249401676413,Mangalwar Peth,28.37650634520547,71.33018035282963,3.6009853190184806,0.5457458487752193,31.72,Mild Zone
cell_16.6603_74.1930,16.6603,74.193,16.6628,74.1955,built_up,0.13770193589068372,-0.06465075603221136,0.14095488166129871,150,13.642806070088703,Shenda Park,28.701367735208834,69.02500498202771,3.919787487130925,0.3803206798220024,33.48,Mild Zone
cell_16.6603_74.1955,16.6603,74.1955,16.6628,74.198,built_up,0.13471024365898546,-0.21608293964001318,0.1748811261457771,225,11.024133213168408,Shenda Park,30.581228595189835,64.23289090071678,2.8502858906937667,0.2,40.14,Hot Zone
cell_16.6603_74.1980,16.6603,74.198,16.6628,74.2005,built_up,0.1118305471970506,-0.13093723458204468,0.12344809498060572,250,10.967718771811246,Shenda Park,30.808483349998305,61.64555852238489,3.0664456160513636,0.2,41.9,Hot Zone
cell_16.6603_74.2005,16.6603,74.2005,16.6628,74.203,built_up,0.11092501369883531,-0.2030549305438398,0.13622438938795076,250,11.45286615570129,Shenda Park,29.831359782474156,65.17391580794715,3.082647649003579,0.2,41.7,Hot Zone
cell_16.6603_74.2030,16.6603,74.203,16.6628,74.2055,built_up,0.12470077034700747,-0.11294877507778546,0.12307324530492869,250,10.991651357371913,Shenda Park,31.786058562423342,65.5924819129234,2.7818596843394454,0.2,42.05,Hot Zone
cell_16.6603_74.2055,16.6603,74.2055,16.6628,74.208,built_up,0.139077204373914,-0.06494874219373628,0.1456703612272487,250,14.036548097690613,Shenda Park,30.64075508451994,64.78049225316936,3.4435468010200294,0.2,40.27,Hot Zone
cell_16.6603_74.2080,16.6603,74.208,16.6628,74.2105,built_up,0.12324412513942695,-0.09973897233691431,0.1192419723364479,250,15.829009517811215,Shenda Park,31.00324996946557,65.18588823551929,3.0677638801489713,0.2,40.86,Hot Zone
cell_16.6603_74.2105,16.6603,74.2105,16.6628,74.213,built_up,0.10904661244028123,-0.17991301334889837,0.13757050766733184,250,10.192204601065207,Shenda Park,30.337713908184508,66.00643916080914,2.7880580381553792,0.2,40.8,Hot Zone
cell_16.6603_74.2130,16.6603,74.213,16.6628,74.2155,water,0.04448699870926657,0.5229141887816052,0.05730149258439816,0,0.0,Shenda Park,26.94648010279038,76.45180744754067,4.67379320251227,0.8400423179356499,23.46,Cool Zone
cell_16.6603_74.2155,16.6603,74.2155,16.6628,74.218,water,0.03565882194048048,0.4696970262021359,0.054174487289319444,0,0.0,Shenda Park,27.43129191310288,75.16235819164193,5.660252656763954,0.8855537098839399,23.49,Cool Zone
cell_16.6603_74.2180,16.6603,74.218,16.6628,74.2205,water,0.05976258876851326,0.4584452009986057,0.06487963537150723,0,0.0,Shenda Park,27.50549138181075,74.04282781857137,5.9043846283848165,0.9109612953467155,25.14,Cool Zone
cell_16.6603_74.2205,16.6603,74.2205,16.6628,74.223,built_up,0.12072033869200754,-0.149716382947027,0.15400845788809175,250,11.432763349434538,Shenda Park,31.313853281292793,62.212594536882435,2.8505273251502032,0.2,41.48,Hot Zone
cell_16.6603_74.2230,16.6603,74.223,16.6628,74.2255,built_up,0.12704951974344503,-0.12183083924141944,0.16060939176645345,250,9.683537203146555,Shenda Park,31.26188074198428,62.44364024067915,2.6681931671954207,0.2,41.32,Hot Zone
cell_16.6603_74.2255,16.6603,74.2255,16.6628,74.228,built_up,0.09309022537821965,-0.1176649956989533,0.128212415069498,250,11.063105617068636,Shenda Park,30.34047283790328,66.25259147383538,3.3345067714079377,0.2,40.92,Hot Zone
cell_16.6603_74.2280,16.6603,74.228,16.6628,74.2305,built_up,0.16134068504243337,-0.25160001087087286,0.1453554217223515,250,7.699514538771209,Shenda Park,30.765105934863755,63.62059985227129,3.3269813567930306,0.2,42.22,Hot Zone
cell_16.6603_74.2305,16.6603,74.2305,16.6628,74.233,built_up,0.11284448520491423,-0.20644639755819313,0.15429184698662987,250,13.821388423590886,Shenda Park,29.731986550114055,64.13974040225344,2.905331734660412,0.2,39.61,Warm Zone
cell_16.6603_74.2330,16.6603,74.233,16.6628,74.2355,built_up,0.12225529771502525,-0.11694186651419186,0.15036598357369846,250,16.111984806866673,Shenda Park,29.727787279243135,65.1848468174475,2.7906891946709167,0.2,40.22,Hot Zone
cell_16.6603_74.2355,16.6603,74.2355,16.6628,74.238,built_up,0.14253986262241455,-0.1682578817248595,0.18723211280295365,250,13.91364202659079,Shenda Park,30.027673823336375,66.16020968953325,2.473246403588344,0.2,40.4,Hot Zone
cell_16.6603_74.2380,16.6603,74.238,16.6628,74.2405,built_up,0.12959170823460545,-0.2111677387700368,0.12418284220878459,250,7.0605118012638695,Shenda Park,29.95833576360764,63.04555109552179,3.0846242794413095,0.2,42.67,Hot Zone
cell_16.6603_74.2405,16.6603,74.2405,16.6628,74.243,built_up,0.13426760527917045,-0.18058597285767813,0.12698493651708143,250,10.555535161739806,Shenda Park,30.862245783536718,65.88548846336509,2.7993079085131196,0.2,41.91,Hot Zone
cell_16.6603_74.2430,16.6603,74.243,16.6628,74.2455,built_up,0.11160860781687341,-0.09788229321346881,0.16182513121209746,250,11.490156131495047,Shenda Park,29.746011851815926,69.3384150409538,3.069116385463723,0.2,41.84,Hot Zone
cell_16.6603_74.2455,16.6603,74.2455,16.6628,74.248,built_up,0.1271950534273315,-0.13637065745006766,0.1429189404835755,250,14.188347645330975,Shenda Park,30.053171678597238,64.36643974953653,3.1812480547762005,0.2,42.79,Hot Zone
cell_16.6603_74.2480,16.6603,74.248,16.6628,74.2505,built_up,0.1307809173479664,-0.10528631335554854,0.17312014709282852,250,11.593055341561133,Shenda Park,31.19924352301135,65.81684096306518,3.1765681224476765,0.2,40.64,Hot Zone
cell_16.6603_74.2505,16.6603,74.2505,16.6628,74.253,built_up,0.14081840041214977,-0.17778570550244233,0.11995537705207958,250,11.326404572641504,Shenda Park,31.255627224508387,68.17059072803607,3.5344229419287174,0.2,40.64,Hot Zone
cell_16.6603_74.2530,16.6603,74.253,16.6628,74.2555,built_up,0.08409697822444195,-0.13263970045275686,0.15228754898136265,250,15.742700797422163,Shenda Park,30.681564786265852,67.21415436061864,2.782926100665658,0.2,42.64,Hot Zone
cell_16.6603_74.2555,16.6603,74.2555,16.6628,74.258,built_up,0.14215968132764464,-0.19927526235129728,0.1495858411394359,250,15.51807615715893,Shenda Park,30.339009838757157,68.16479973773322,3.4299792277664656,0.2,41.36,Hot Zone
cell_16.6603_74.2580,16.6603,74.258,16.6628,74.2605,vegetation,0.55,0.05,0.2,0,0.0,Shenda Park,26.579896078567096,77.88799235073678,5.918998249738527,0.7529936388415555,16.31,Cool Zone
cell_16.6603_74.2605,16.6603,74.2605,16.6628,74.263,built_up,0.10937171245348809,-0.12071899442468523,0.12601842321360354,60,15.848394851054703,Shenda Park,27.65114104043481,75.3191567039066,4.8730405852152145,0.7005200728280738,30.42,Mild Zone
cell_16.6603_74.2630,16.6603,74.263,16.6628,74.2655,built_up,0.1183808860010713,-0.15036554297681443,0.14211551042011847,165,11.861102572800515,Shenda Park,29.16699467751441,72.53257091706945,3.589989380465702,0.2592779028201276,37.29,Warm Zone
cell_16.6603_74.2655,16.6603,74.2655,16.6628,74.268,built_up,0.11548200410434852,-0.12539956441023148,0.10176006859366071,75,14.189068200120023,Shenda Park,27.703377219779536,69.68099266114434,5.605089016416233,0.6878469741450807,29.85,Cool Zone
cell_16.6603_74.2680,16.6603,74.268,16.6628,74.2705,built_up,0.1277812717328283,-0.18439327683969414,0.14292337817448633,120,14.954052338082834,Shenda Park,28.01473614770722,71.02843550591359,3.6633222516714365,0.44725287779907436,33.86,Mild Zone
cell_16.6603_74.2705,16.6603,74.2705,16.6628,74.273,built_up,0.16704083565256594,-0.08586986476195305,0.09661659469779899,30,11.834617797992681,Shenda Park,27.72394784427844,74.68273610197194,5.197670365270953,0.800386333313861,26.83,Cool Zone
cell_16.6603_74.2730,16.6603,74.273,16.6628,74.2755,built_up,0.22263499850022156,-0.11980295126268034,0.09064984822375603,30,5.502165972238046,Shenda Park,27.241438026988913,75.12287305839591,4.858931849338878,0.7742439809643045,26.52,Cool Zone
cell_16.6603_74.2755,16.6603,74.2755,16.6628,74.278,road,0.2223456295973686,-0.12154550083812987,0.08937258208087104,15,13.691588171511345,Shenda Park,27.021394365548815,71.56282760584635,6.006539084146566,0.7002480196590226,25.65,Cool Zone
cell_16.6603_74.2780,16.6603,74.278,16.6628,74.2805,vegetation,0.55,0.05,0.2,0,0.0,Shenda Park,26.553913729281106,77.23677796034748,5.199498348955255,0.8534333902537876,18.21,Cool Zone
cell_16.6603_74.2805,16.6603,74.2805,16.6628,74.283,built_up,0.13322567105033906,-0.021407391812445137,0.13001469033898233,15,11.910773195736873,Shenda Park,27.350339626619334,73.59927293816307,5.044859420973273,0.7242928460552392,27.58,Cool Zone
cell_16.6603_74.2830,16.6603,74.283,16.6628,74.2855,built_up,0.17781850824617196,-0.051003397495623104,0.14590079714236387,15,4.6349610612978775,Shenda Park,27.59143380747181,73.47125818427033,5.553405450074263,0.8405191886234664,24.15,Cool Zone
cell_16.6603_74.2855,16.6603,74.2855,16.6628,74.288,vegetation,0.55,0.05,0.2,0,0.0,Shenda Park,26.674351284906134,77.68472854244364,6.3682090316429,0.8157113800485921,18.46,Cool Zone
cell_16.6603_74.2880,16.6603,74.288,16.6628,74.2905,vegetation,0.55,0.05,0.2,0,0.0,Shahu Market Yard,27.20930097887166,76.48273971075032,5.113297318381899,0.9179195898299379,17.54,Cool Zone
cell_16.6628_74.1905,16.6628,74.1905,16.6653,74.193,built_up,0.1453598018436415,-0.12618937330384208,0.1316432691104072,250,7.370235014300809,Mangalwar Peth,30.270266028631443,66.98157478002472,3.1153055934188276,0.2,41.57,Hot Zone
cell_16.6628_74.1930,16.6628,74.193,16.6653,74.1955,built_up,0.1474809053855419,-0.09216254227489573,0.17685930083870866,240,12.124170022367396,Mangalwar Peth,30.068623149817746,65.33441587414421,3.302063207804869,0.2,39.67,Warm Zone
cell_16.6628_74.1955,16.6628,74.1955,16.6653,74.198,built_up,0.1045091724185599,-0.23744770663936504,0.15426254318416815,210,9.614410454593909,Mangalwar Peth,31.375954821986433,69.61551345877601,3.4310111977697666,0.2,39.26,Warm Zone
cell_16.6628_74.1980,16.6628,74.198,16.6653,74.2005,built_up,0.0968694309298129,-0.1459818741630374,0.14800688692596384,250,16.710870181598512,Shenda Park,30.59783271869415,64.31387263900616,3.5111129847498423,0.2,41.82,Hot Zone
cell_16.6628_74.2005,16.6628,74.2005,16.6653,74.203,built_up,0.12626914808720224,-0.19094367198513135,0.16631786822051003,250,11.080160274574343,Shenda Park,30.45651294557307,64.49126008670521,3.178555769522329,0.2,41.38,Hot Zone
cell_16.6628_74.2030,16.6628,74.203,16.6653,74.2055,built_up,0.12326605984805225,-0.14025840233388154,0.18206440295617385,250,10.501622498268748,Shenda Park,31.277523310951462,65.03052693600048,3.4136299581797176,0.2,42.01,Hot Zone
cell_16.6628_74.2055,16.6628,74.2055,16.6653,74.208,built_up,0.1507164855219704,-0.16806208466348277,0.15184578390445672,250,10.67378106891638,Shenda Park,30.23207737583561,68.0824967223171,3.4562382301853742,0.2,39.85,Warm Zone
cell_16.6628_74.2080,16.6628,74.208,16.6653,74.2105,built_up,0.11982607733246935,-0.06800509774034265,0.14767413694594822,250,9.973201796820272,Shenda Park,31.076240746773824,64.3703257293416,2.8873397087278985,0.2,41.06,Hot Zone
cell_16.6628_74.2105,16.6628,74.2105,16.6653,74.213,built_up,0.12211795666423883,-0.09643449011884242,0.11656072823052377,250,11.798567351255189,Shenda Park,30.91387217908023,67.3719605448297,3.1086478445309536,0.2,40.29,Hot Zone
cell_16.6628_74.2130,16.6628,74.213,16.6653,74.2155,built_up,0.10426326873382402,-0.14086273121860277,0.14867517552647547,250,14.213288221120079,Shenda Park,29.895621898663734,64.3040007809365,3.2487135152602513,0.2,42.61,Hot Zone
cell_16.6628_74.2155,16.6628,74.2155,16.6653,74.218,built_up,0.09504766062692646,-0.09573671222778009,0.13803060092892988,240,13.332390682746864,Shenda Park,30.90532736997494,63.295768249383634,3.3252448670212025,0.2,40.17,Hot Zone
cell_16.6628_74.2180,16.6628,74.218,16.6653,74.2205,built_up,0.11813191498901425,-0.06323080533144344,0.12140384321763045,250,16.69388489643329,Shenda Park,30.074216253623533,66.5510408061152,3.0536299466605827,0.2,41.64,Hot Zone
cell_16.6628_74.2205,16.6628,74.2205,16.6653,74.223,built_up,0.1292628851367208,-0.16879845673427002,0.121864774831154,250,9.03711767955103,Shenda Park,29.852600988274865,65.17349336261908,2.707608041194648,0.2,41.76,Hot Zone
cell_16.6628_74.2230,16.6628,74.223,16.6653,74.2255,built_up,0.1142340244770269,-0.1792912970732628,0.15527379462882476,250,14.302574463543898,Shenda Park,30.691047539344677,65.63149338190554,2.989178164323964,0.2,40.55,Hot Zone
cell_16.6628_74.2255,16.6628,74.2255,16.6653,74.228,built_up,0.08821303981259748,-0.14651928630425123,0.1490388668774037,250,9.422798620035639,Shenda Park,30.456023653393675,66.12674816214718,3.187837012679142,0.2,41.21,Hot Zone
cell_16.6628_74.2280,16.6628,74.228,16.6653,74.2305,built_up,0.11179464818797409,-0.22402422277723247,0.16803807671474516,250,7.583528664149614,Shenda Park,30.201146042624078,65.73679298348935,3.3719345961149267,0.2,41.36,Hot Zone
cell_16.6628_74.2305,16.6628,74.2305,16.6653,74.233,built_up,0.10925517599265322,-0.16894069353811353,0.11613218692550797,250,15.55492064520725,Shenda Park,30.403150174100215,63.94925180729146,2.433308266087949,0.2,42.14,Hot Zone
cell_16.6628_74.2330,16.6628,74.233,16.6653,74.2355,built_up,0.06984068713126573,-0.17665871100398964,0.13030829597605845,250,11.080911684230388,Shenda Park,31.153851341644895,67.82219135926262,2.8053333076232327,0.2,42.62,Hot Zone
cell_16.6628_74.2355,16.6628,74.2355,16.6653,74.238,built_up,0.09244334327939951,-0.15784474752950728,0.14460136508104093,250,13.091020963741045,Shenda Park,30.53160559959816,63.17593371393306,3.251911804663282,0.2,41.5,Hot Zone
cell_16.6628_74.2380,16.6628,74.238,16.6653,74.2405,built_up,0.13168293381381058,-0.17704239755482074,0.19835021600795866,195,13.318230660051224,Shenda Park,30.12570733705654,68.61708214992417,3.6188779037682854,0.2,37.69,Warm Zone
cell_16.6628_74.2405,16.6628,74.2405,16.6653,74.243,built_up,0.14485987286663543,-0.2305034157595046,0.14060383935781098,165,12.435247072926316,Shenda Park,29.8678527254036,71.08146257783326,4.00038297524095,0.2531079293471281,36.72,Warm Zone
cell_16.6628_74.2430,16.6628,74.243,16.6653,74.2455,built_up,0.10729746091645143,-0.12376514436938196,0.14899438934878143,240,9.148569425563998,Shenda Park,30.115343871359265,66.40611038244602,2.9872013571634968,0.2,40.21,Hot Zone
cell_16.6628_74.2455,16.6628,74.2455,16.6653,74.248,built_up,0.14114919851470964,-0.1311590603139661,0.16895237724814766,250,15.724386456871688,Shenda Park,30.807177066681213,60.78155904183265,3.1745683193176117,0.2,42.07,Hot Zone
cell_16.6628_74.2480,16.6628,74.248,16.6653,74.2505,built_up,0.12231668462656142,-0.1328878118810845,0.1731690753768028,250,7.586188271873942,Shenda Park,29.895562848570197,66.19405900553421,3.4616183321894733,0.2,38.09,Warm Zone
cell_16.6628_74.2505,16.6628,74.2505,16.6653,74.253,built_up,0.14720496917897014,-0.19291360042028172,0.10553543322759265,250,9.025508035465903,Shenda Park,30.84303715277251,62.70101226091856,3.8531502065449597,0.2,42.25,Hot Zone
cell_16.6628_74.2530,16.6628,74.253,16.6653,74.2555,built_up,0.10396380019181078,-0.08375945994219745,0.1375474821126908,250,11.544766161374396,Shenda Park,31.85670190451891,64.24219854977272,2.7324272938196894,0.2,42.73,Hot Zone
cell_16.6628_74.2555,16.6628,74.2555,16.6653,74.258,built_up,0.10246788012191366,-0.19146107542463683,0.157783912746828,225,10.284301408973517,Shenda Park,30.283974435727387,70.19500179426586,3.4980254566699265,0.2,38.77,Warm Zone
cell_16.6628_74.2580,16.6628,74.258,16.6653,74.2605,road,0.17996787642229434,-0.0798568593765318,0.09983583070147733,15,5.846620764914672,Shenda Park,27.842641667384463,75.72640281430483,4.803798462398133,0.777483357988751,25.85,Cool Zone
cell_16.6628_74.2605,16.6628,74.2605,16.6653,74.263,built_up,0.087670759411618,-0.14537547690862873,0.11746727801748161,105,8.156907287651492,Shenda Park,28.421740443717297,72.55898678375239,4.671259946496311,0.528998216132635,31.98,Mild Zone
cell_16.6628_74.2630,16.6628,74.263,16.6653,74.2655,built_up,0.12607334791511962,-0.1628046470320797,0.1480246099333023,225,12.0514239829083,Shenda Park,30.185066271160363,66.78225373635382,3.604032197075721,0.2,39.54,Warm Zone
cell_16.6628_74.2655,16.6628,74.2655,16.6653,74.268,built_up,0.15605646159781716,-0.08327835693308766,0.14238893447747286,240,19.62457625857389,Shenda Park,30.7307869365292,67.08035483860014,3.6712826667479073,0.2,38.64,Warm Zone
cell_16.6628_74.2680,16.6628,74.268,16.6653,74.2705,built_up,0.14073001742030855,-0.12783970452097804,0.16403956248046425,240,11.277711781310419,Shenda Park,31.073079993006374,66.73712185702493,2.575046384417119,0.2,39.67,Warm Zone
cell_16.6628_74.2705,16.6628,74.2705,16.6653,74.273,built_up,0.12239920511694162,-0.14752579424536388,0.19521919118869174,225,7.968468392636032,Shenda Park,30.23523290146735,69.91518715950288,2.754497035642026,0.2,40.44,Hot Zone
cell_16.6628_74.2730,16.6628,74.273,16.6653,74.2755,built_up,0.13316107328739424,-0.16900913302604403,0.1757957092057305,250,14.045258265178557,Shenda Park,30.928540839807198,65.31519790472751,2.614538767818992,0.2,40.8,Hot Zone
