cell_id,lat,lon,zone_name,hsi_class,ndvi,ndwi,albedo,building_density,building_height,air_temp,humidity,wind_speed,svf,lulc_water,lulc_vegetation,lulc_built_up,lulc_road,lulc_bare,ndvi_x_albedo,bldg_density_x_wind
cell_16.6578_74.2280,16.6578,74.228,Shenda Park,Hot Zone,0.10444803,0.18460365,-0.008382129,6.4406695,0.1194853,0.9365007,0.121943004,-0.47604817,0.7926292,0.0002285596,0.020195026,0.004894281,-0.000109176995,1.9047906e-05,0.121037915,0.32382396
cell_16.6578_74.2305,16.6578,74.2305,Shenda Park,Hot Zone,0.03327742,-0.04968342,-0.14031647,6.347432,0.028711043,0.875891,0.058265395,-0.40193996,0.7437268,8.4800624e-05,0.019612137,0.0033056245,-5.9159636e-05,-0.000101703474,-0.17658006,0.29100898
cell_16.6578_74.2330,16.6578,74.233,Shenda Park,Hot Zone,0.07475985,0.12389926,0.013378227,6.3585343,0.077128366,0.8120857,0.11756387,-0.29983893,0.71067137,8.4800624e-05,0.019612137,0.003260335,-4.497074e-05,-0.000101703474,0.22216672,0.3071575
cell_16.6578_74.2355,16.6578,74.2355,Shenda Park,Hot Zone,-0.10648103,-0.52459836,0.10454643,6.306912,0.005573164,0.6520042,-0.033251297,-0.34986192,0.7566256,8.4800624e-05,0.019415205,0.0063109286,6.269394e-05,1.4691743e-05,-0.020895282,0.28806534
cell_16.6578_74.2380,16.6578,74.238,Shenda Park,Hot Zone,0.15316825,0.0669474,-0.15389492,6.3111043,0.13156448,0.87352204,0.17730077,-0.44596794,0.7589554,8.4800624e-05,0.019612137,0.0033056245,3.8200087e-05,1.4691743e-05,-0.30060822,0.2818709
cell_16.6578_74.2405,16.6578,74.2405,Shenda Park,Hot Zone,-0.13646714,-0.025045542,-0.16824464,6.304759,0.04707755,0.7974876,-0.015548182,-0.5051222,0.7137857,8.4800624e-05,0.019612137,0.00011390122,7.653225e-05,1.4691743e-05,-0.3943539,0.28179318
cell_16.6578_74.2430,16.6578,74.243,Shenda Park,Hot Zone,-0.0977605,0.16201468,0.059713654,6.2996182,0.15481085,0.6989662,0.10660847,-0.38544697,0.74279314,8.4800624e-05,0.019612137,0.0032185852,7.653225e-05,1.4691743e-05,0.0027295146,0.29442653
cell_16.6578_74.2455,16.6578,74.2455,Shenda Park,Hot Zone,-0.20654099,0.2055058,-0.027576996,6.2881103,-0.047483847,0.64486563,0.099622086,-0.49231362,0.7919631,8.4800624e-05,0.019612137,0.0034178817,6.269394e-05,1.4691743e-05,-0.22068088,0.2831888
cell_16.6578_74.2480,16.6578,74.248,Shenda Park,Hot Zone,-0.088939734,0.014127532,0.12152175,6.3003407,0.29109043,0.75524265,0.0939666,-0.43391424,0.77598095,8.4800624e-05,0.019612137,0.003418287,9.223055e-05,1.4691743e-05,0.030792397,0.32183895
cell_16.6578_74.2505,16.6578,74.2505,Shenda Park,Hot Zone,0.16871858,0.33831295,-0.0144798085,6.375252,-0.13497153,0.839213,0.05824076,-0.57981163,0.7805571,8.4800624e-05,0.019612137,0.0032843733,-0.000109176995,1.4691743e-05,-0.0019088476,0.30193573
cell_16.6578_74.2530,16.6578,74.253,Shenda Park,Hot Zone,0.1475366,0.14571021,0.021077177,6.371904,0.08497674,0.8722039,0.08948669,-0.4473314,0.7690627,8.4800624e-05,0.019612137,0.003418287,7.653225e-05,1.4691743e-05,-0.12407681,0.27678648
cell_16.6578_74.2555,16.6578,74.2555,Shenda Park,Hot Zone,0.103823274,0.16716224,0.001517828,6.2047205,0.32727966,0.8769068,0.21912742,-0.47105202,0.7776926,8.4800624e-05,0.019612137,0.0032847787,6.1313825e-05,1.4691743e-05,0.01978069,0.31662664
cell_16.6578_74.2580,16.6578,74.258,Shenda Park,Cool Zone,-2.2366366,-0.17832229,-0.07531564,-8.986135,-0.21482557,0.8669137,-0.055155978,-0.80846554,-0.8887068,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7806891,-0.47091216
cell_16.6578_74.2605,16.6578,74.2605,Shenda Park,Cool Zone,-0.014909471,0.2645762,0.04639997,-5.0075316,0.07307404,0.80375105,0.60043305,-0.5945554,-0.7121121,0.0002285596,0.024943054,0.013182334,-7.7129866e-05,1.5038424e-05,-0.023185387,0.5968369
cell_16.6578_74.2630,16.6578,74.263,Shenda Park,Cool Zone,0.12548761,0.025293214,-0.031570673,-3.3183873,0.19758467,1.2483984,0.09812233,-0.6113744,-0.39466316,0.0002285596,0.024746122,0.013215532,6.269394e-05,1.9047906e-05,0.13790901,0.99001974
cell_16.6578_74.2655,16.6578,74.2655,Shenda Park,Cool Zone,-0.04129414,0.0350163,0.058649804,-4.852009,0.005490955,0.8789409,0.57913494,-0.6216368,-0.68794036,0.0002285596,0.023387667,0.0007248363,-0.0028458578,1.5038424e-05,-0.093160816,0.5757921
cell_16.6578_74.2680,16.6578,74.268,Shenda Park,Mild Zone,0.29898766,0.16289327,-0.097261734,-2.309745,0.56189406,1.0562288,0.0898082,-0.62359077,-0.4717974,0.0002285596,0.024943054,0.008946986,-8.980489e-05,1.9047906e-05,0.24963416,1.017166
cell_16.6578_74.2705,16.6578,74.2705,Shenda Park,Mild Zone,0.08391476,0.23694278,0.070631266,-0.6348625,0.44194907,0.9173463,0.1510118,-0.4575219,-0.6178362,0.0002285596,0.024360165,0.0048398767,9.888425e-05,1.4691743e-05,0.0831414,0.32243398
cell_16.6578_74.2730,16.6578,74.273,Shenda Park,Cool Zone,0.7121245,0.6513306,0.05204897,-7.6899557,-0.2375351,0.9799723,0.1658252,-0.7525551,-0.82039684,0.00013260746,0.081937775,0.00028797815,-0.00010689178,0.0005597004,0.47839546,-0.32613513
cell_16.6578_74.2755,16.6578,74.2755,Shenda Park,Cool Zone,0.6041546,0.65599555,-0.109693035,-7.6807036,-0.24005441,0.8760661,0.24143822,-0.5463979,-0.7569148,8.826969e-05,0.091521874,0.0006393841,-0.00010689178,0.00010760808,0.5919185,-0.3249098
cell_16.6578_74.2780,16.6578,74.278,Shenda Park,Cool Zone,0.7057479,0.6185252,-0.07253887,-7.770986,-0.23104335,0.92844343,0.12932166,-0.64154565,-0.67961663,0.00013260746,0.081937775,0.00045250347,-0.00010689178,7.247225e-05,0.46140367,-0.31034997
cell_16.6578_74.2805,16.6578,74.2805,Shenda Park,Cool Zone,-0.15479247,0.22288494,0.00045264768,-6.824147,0.21766481,0.82645327,0.067863055,-0.63088006,-0.45342487,0.0002285596,0.05725558,0.009967306,-0.00053118385,1.9047906e-05,-0.42459056,0.4531807
cell_16.6578_74.2830,16.6578,74.283,Shenda Park,Cool Zone,-0.41122442,-0.00023425902,0.03197936,-6.9134045,0.40834236,0.8313281,0.078333244,-0.7950276,-0.7353316,0.0002285596,0.05725558,0.01229071,-0.0005242524,-9.849168e-05,-0.39423275,0.6216881
cell_16.6578_74.2855,16.6578,74.2855,Shenda Park,Cool Zone,0.48088756,0.38620898,0.016392011,-6.97287,0.30676,1.0677733,0.14549142,-0.5255249,-0.63475186,0.0002285596,0.057452515,0.013215532,-0.000104023886,1.5038424e-05,0.26206493,0.40726522
cell_16.6578_74.2880,16.6578,74.288,Shenda Park,Cool Zone,0.5405668,0.3654046,0.014770824,-5.453035,0.21249889,1.0000542,0.52081317,-0.5607215,-0.4769727,0.0002285596,0.026541801,0.00029247807,-0.0019106786,1.9047906e-05,0.37315235,0.5366975
cell_16.6603_74.1905,16.6603,74.1905,Mangalwar Peth,Mild Zone,0.27672163,0.005454421,-0.10993593,-2.3076675,0.20593731,1.1187453,0.07625569,-0.608972,-0.48253128,0.0002285596,0.024746122,0.008946986,-0.000107838394,1.9047906e-05,0.16064793,0.976622
cell_16.6603_74.1930,16.6603,74.193,Shenda Park,Warm Zone,0.10846451,0.23641022,-0.011903481,2.1462603,0.25921008,0.88092184,0.17464268,-0.7056029,0.54511184,0.0002285596,0.020155046,0.0048624086,9.888425e-05,1.9047906e-05,0.1659689,0.27059075
cell_16.6603_74.1955,16.6603,74.1955,Shenda Park,Hot Zone,0.14370562,0.060390513,-0.1167065,5.8831267,0.07084863,0.8563278,0.1352821,-0.45083487,0.7466412,8.4800624e-05,0.019612137,0.0033056245,3.177722e-05,1.4691743e-05,-0.11364453,0.29384595
cell_16.6603_74.1980,16.6603,74.198,Shenda Park,Hot Zone,0.063664444,0.13602836,0.03630346,6.3660793,0.25412175,0.8657899,0.14641288,-0.35079178,0.7212641,8.4800624e-05,0.019612137,0.003260335,8.635753e-05,-0.000101703474,0.16433235,0.32456002
cell_16.6603_74.2005,16.6603,74.2005,Shenda Park,Hot Zone,0.14129221,0.14792515,0.065776125,6.3871465,0.06746695,0.8456111,0.14550863,-0.41946977,0.75499064,8.4800624e-05,0.019612137,0.0032847787,-0.00010318942,1.4691743e-05,0.18665585,0.29966697
cell_16.6603_74.2030,16.6603,74.203,Shenda Park,Hot Zone,-0.11786806,0.38077235,-0.16716444,6.2396717,0.16671942,0.52282226,0.15316573,-0.49112397,0.7736564,8.4800624e-05,0.020539068,0.002184971,3.8200087e-05,1.4691743e-05,-0.16247658,0.2879374
cell_16.6603_74.2055,16.6603,74.2055,Shenda Park,Hot Zone,0.07459647,0.16663226,0.035780273,6.4072585,-0.14553554,0.8945581,0.075822584,-0.37750316,0.7771804,8.4800624e-05,0.018253682,0.003260335,3.647557e-05,1.4691743e-05,0.17720914,0.31659722
cell_16.6603_74.2080,16.6603,74.208,Shenda Park,Hot Zone,0.122496545,0.17283872,0.054670364,6.3371987,-0.05301312,0.8000791,0.08719387,-0.3476325,0.75089246,8.4800624e-05,0.019612137,0.003418287,0.00011736028,-0.000101703474,-0.13816492,0.29573673
cell_16.6603_74.2105,16.6603,74.2105,Shenda Park,Hot Zone,-0.11516543,0.035823382,0.06987139,6.259363,-0.07246614,0.7034892,0.05177835,-0.37360832,0.7444565,8.4800624e-05,0.019612137,0.0032185852,0.00011736028,-0.000101703474,0.026987499,0.30604216
cell_16.6603_74.2130,16.6603,74.213,Shenda Park,Cool Zone,0.5545044,-0.26698738,0.05260773,-7.886147,-0.21835977,0.8198023,0.31018957,-0.50614583,-0.7123368,-5.2961812e-05,0.08879217,6.272564e-05,-0.00010689178,-4.908629e-06,0.54613674,-0.33792645
cell_16.6603_74.2155,16.6603,74.2155,Shenda Park,Cool Zone,0.5899,-0.5297808,0.08037325,-8.050522,-0.23846032,0.9116915,0.16892575,-0.70637715,-1.07393,-5.2961812e-05,0.081301115,-8.581657e-05,-0.00010689178,0.00052413286,0.23827289,-0.36938927
cell_16.6603_74.2180,16.6603,74.218,Shenda Park,Cool Zone,0.46075016,-0.46473676,-0.03280668,-8.051941,-0.23658587,0.8513588,0.1333539,-0.73059034,-0.8876991,-7.9564474e-05,0.081301115,6.57739e-05,-0.00010689178,-0.00012363934,0.25476503,-0.3551989
cell_16.6603_74.2205,16.6603,74.2205,Shenda Park,Hot Zone,0.16743737,0.08908452,0.05311534,6.410703,0.31241933,0.8978631,0.15471546,-0.4932716,0.769371,8.4800624e-05,0.019612137,0.0032847787,-0.00010387384,1.4691743e-05,0.08146595,0.3335933
cell_16.6603_74.2230,16.6603,74.223,Shenda Park,Hot Zone,-0.13074856,0.50538343,0.10115568,6.3431153,0.108607136,0.56004053,0.10782177,-0.46083188,0.776374,0.0002285596,0.020539068,0.0034927877,-5.4325817e-05,1.4691743e-05,-0.10694138,0.28259823
cell_16.6603_74.2255,16.6603,74.2255,Shenda Park,Hot Zone,0.17850241,0.16319862,0.08279024,6.3660264,-0.046646092,0.9382755,0.1216374,-0.35563985,0.74526423,8.4800624e-05,0.019612137,0.0032847787,-4.497074e-05,-0.000101703474,0.18868938,0.30480033
cell_16.6603_74.2280,16.6603,74.228,Shenda Park,Hot Zone,-0.17556792,0.4091013,0.069508255,6.368461,-0.0101421345,0.5889331,0.09399261,-0.4104403,0.76340336,8.4800624e-05,0.020539068,0.0033037714,6.269394e-05,1.4691743e-05,-0.06287224,0.30579722
cell_16.6603_74.2305,16.6603,74.2305,Shenda Park,Hot Zone,-0.07440531,0.36851728,0.07370647,6.354018,0.34218493,0.65758914,0.12754937,-0.49999592,0.7978543,0.0002285596,0.020539068,0.004869898,9.223055e-05,1.4691743e-05,0.030981291,0.28540897
cell_16.6603_74.2330,16.6603,74.233,Shenda Park,Hot Zone,0.13711931,0.27749902,-0.042523723,6.4286933,0.02681377,0.7653512,0.12699415,-0.4446381,0.79437846,0.0002285596,0.019612137,0.005141482,6.739229e-05,1.4691743e-05,0.12679741,0.30679974
cell_16.6603_74.2355,16.6603,74.2355,Shenda Park,Hot Zone,0.060377028,0.30189526,-0.007592841,6.401181,0.31361127,0.7476293,0.19677135,-0.4145705,0.76727045,8.4800624e-05,0.019612137,0.003259621,-2.6937243e-05,1.4691743e-05,0.1663574,0.3168452
cell_16.6603_74.2380,16.6603,74.238,Shenda Park,Hot Zone,0.08370174,-0.056374334,0.05428477,6.4627857,0.06269741,0.9788692,0.029932307,-0.41330826,0.7895626,0.0002285596,0.019415205,0.004865034,1.7032085e-05,1.4691743e-05,0.1100994,0.31341416
cell_16.6603_74.2405,16.6603,74.2405,Shenda Park,Hot Zone,0.21151298,0.08368761,0.06680699,6.4002423,0.03294587,0.9064955,0.15552646,-0.43958738,0.75587606,8.4800624e-05,0.019612137,0.0032847787,-0.000107838394,1.4691743e-05,0.20191224,0.3171516
cell_16.6603_74.2430,16.6603,74.243,Shenda Park,Hot Zone,-0.19625926,0.47888792,0.08862169,6.2955785,-0.055223696,0.53570724,0.17424263,-0.4143756,0.7761222,0.0002285596,0.020539068,0.0035369445,6.269394e-05,1.4691743e-05,-0.00074960245,0.29820976
cell_16.6603_74.2455,16.6603,74.2455,Shenda Park,Hot Zone,-0.100496754,0.4749611,0.11480426,6.3528004,0.0476658,0.58784366,0.08461061,-0.43230027,0.7816759,0.0002285596,0.020539068,0.004825741,7.653225e-05,1.4691743e-05,-0.20093521,0.27319926
cell_16.6603_74.2480,16.6603,74.248,Shenda Park,Hot Zone,0.19722115,0.52005726,0.10661224,6.402636,0.33016175,0.677236,0.23895009,-0.52661115,0.79928774,0.0002285596,0.020539068,0.00489465,9.223055e-05,1.4691743e-05,0.020017782,0.27766952
cell_16.6603_74.2505,16.6603,74.2505,Shenda Park,Hot Zone,0.09349392,-0.02982367,0.026441991,6.4231715,0.083828,0.9315137,0.065923214,-0.4064271,0.7712054,0.0002285596,0.019612137,0.0048706117,6.269394e-05,1.4691743e-05,-0.0068771155,0.30283454
cell_16.6603_74.2530,16.6603,74.253,Shenda Park,Hot Zone,0.07647416,-0.053859666,0.047735963,6.389028,-0.010617535,0.92133707,0.02520525,-0.34349307,0.7372613,8.4800624e-05,0.019612137,0.0032847787,7.63474e-05,-0.000101703474,-0.013995443,0.30583
cell_16.6603_74.2555,16.6603,74.2555,Shenda Park,Hot Zone,0.19294676,0.10125799,-0.02097596,6.418974,-0.065878324,0.9159253,0.050537355,-0.38883245,0.7620164,8.4800624e-05,0.018253682,0.003260335,-0.000107838394,1.4691743e-05,0.095738314,0.31288964
cell_16.6603_74.2580,16.6603,74.258,Shenda Park,Cool Zone,-2.2843049,-0.16397129,-0.073652275,-8.96912,-0.22300254,0.6664801,-0.056673307,-0.75313866,-0.6047411,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.9047906e-05,-0.7353078,-0.47468743
cell_16.6603_74.2605,16.6603,74.2605,Shenda Park,Mild Zone,0.18012667,0.31267065,-0.030143362,-3.4688642,0.212196,1.256324,0.21076016,-0.5445913,-0.5285801,0.0002285596,0.024943054,0.013215532,4.5615525e-05,1.9047906e-05,0.24112262,0.96476483
cell_16.6603_74.2630,16.6603,74.263,Shenda Park,Warm Zone,0.13148245,0.22016484,0.029657792,2.3992937,0.008224272,0.7557124,0.0761685,-0.69418764,0.38829833,0.0002285596,0.020155046,0.004862351,-0.00010318942,1.9047906e-05,0.052708544,0.27643868
cell_16.6603_74.2655,16.6603,74.2655,Shenda Park,Mild Zone,0.31824672,0.77207977,0.063582085,-3.1296108,0.5088831,0.91262335,0.19835599,-0.56052524,-0.4817192,0.0002285596,0.027832454,0.01323957,-8.980489e-05,1.9047906e-05,0.14854012,0.9552256
cell_16.6603_74.2680,16.6603,74.268,Shenda Park,Warm Zone,-0.087661095,-0.032784034,-0.15573625,0.77164674,0.12377352,0.7827093,-0.03420175,-0.65872693,-0.012217224,0.0002285596,0.020195026,0.0016460541,7.653225e-05,1.9047906e-05,-0.24689032,0.25548965
cell_16.6603_74.2705,16.6603,74.2705,Shenda Park,Cool Zone,-0.0984945,0.28569233,0.03165587,-5.3093824,0.17219698,0.87424046,0.526886,-0.6279783,-0.51819205,0.0002285596,0.024943054,0.013182334,-6.8164125e-05,1.9047906e-05,-0.11748535,0.4850778
cell_16.6603_74.2730,16.6603,74.273,Shenda Park,Cool Zone,-0.45751712,0.20258023,0.011946655,-5.3778048,0.00843432,0.85182065,0.5096952,-0.6412746,-0.5389097,0.0002285596,0.023584599,0.009967306,-6.8164125e-05,1.9047906e-05,-0.22293255,0.5962898
cell_16.6603_74.2755,16.6603,74.2755,Shenda Park,Cool Zone,-0.17231753,0.31655455,0.039777827,-7.020094,0.13196813,0.8155107,0.13474251,-0.6679253,-0.7542259,0.0002285596,0.057452515,0.010018655,-7.0179085e-05,-9.849168e-05,-0.16929758,0.4341376
cell_16.6603_74.2780,16.6603,74.278,Shenda Park,Cool Zone,-2.2283373,-0.1772686,-0.06996776,-8.986097,-0.21422592,0.86762667,-0.041135356,-0.8194626,-0.82378906,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7784859,-0.46741906
cell_16.6603_74.2805,16.6603,74.2805,Shenda Park,Cool Zone,0.54278904,0.6038167,0.0739538,-6.95745,0.33371806,0.94263077,0.1562636,-0.58747613,-0.64655477,0.0002285596,0.057452515,0.013215532,-0.00010689178,1.5038424e-05,0.27027127,0.3912761
cell_16.6603_74.2830,16.6603,74.283,Shenda Park,Cool Zone,-0.18055455,0.50858223,0.04856259,-6.988527,0.1864111,0.72665304,0.062338192,-0.62598383,-0.74193317,0.0002285596,0.057452515,0.015041389,-6.0581766e-05,1.5038424e-05,-0.06716426,0.50493276
cell_16.6603_74.2855,16.6603,74.2855,Shenda Park,Cool Zone,-2.2663405,-0.19329394,-0.065545246,-8.989195,-0.21839459,0.85159576,-0.07660016,-0.7510142,-0.89563143,0.0002285596,-0.4149968,-0.00031131943,-0.00053118385,1.5038424e-05,-0.78418523,-0.47364223
cell_16.6603_74.2880,16.6603,74.288,Shahu Market Yard,Cool Zone,-2.1997328,-0.19872755,-0.057373475,-8.996845,-0.2151093,0.89836335,-0.035376005,-0.893309,-1.0406657,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.74075896,-0.47330946
cell_16.6628_74.1905,16.6628,74.1905,Mangalwar Peth,Hot Zone,0.11955923,0.4902449,0.028516665,6.400671,-0.10711862,0.6487875,0.20291471,-0.53617203,0.7586535,8.4800624e-05,0.020539068,0.003259621,3.647557e-05,1.4691743e-05,0.17940274,0.2922331
cell_16.6628_74.1930,16.6628,74.193,Mangalwar Peth,Hot Zone,0.089424,0.21628591,-0.0023870077,6.2167115,0.406761,0.8983382,0.20280917,-0.5351851,0.76381,0.0002285596,0.019946242,0.004862351,4.769335e-05,1.9047906e-05,0.049584057,0.31162563
cell_16.6628_74.1955,16.6628,74.1955,Mangalwar Peth,Hot Zone,0.15116672,0.17415078,-0.08037376,5.0704474,0.39034417,0.87590253,0.20567746,-0.4727949,0.7946979,0.0002285596,0.019612137,0.004878179,-3.9238657e-06,1.4691743e-05,-0.016779793,0.29014385
cell_16.6628_74.1980,16.6628,74.198,Shenda Park,Hot Zone,0.13735716,0.12009455,0.029562151,6.3794665,-0.07016355,0.8864446,0.07896236,-0.49035951,0.76082385,8.4800624e-05,0.019612137,0.0033056245,6.269394e-05,1.4691743e-05,-0.017006824,0.3088357
cell_16.6628_74.2005,16.6628,74.2005,Shenda Park,Extreme Heat Hotspot,0.17740317,0.39882338,0.032937434,6.3533373,0.032640036,0.7234276,0.16039857,-0.35581416,0.77235544,8.4800624e-05,0.022137815,0.003259621,-5.3172054e-05,-0.000101703474,0.38793617,0.30844948
cell_16.6628_74.2030,16.6628,74.203,Shenda Park,Hot Zone,-0.2837047,0.037920333,-0.19841205,6.069498,-0.066496424,0.67907363,0.021861998,-0.061577972,0.69757825,8.4800624e-05,0.019612137,0.00011390122,1.0402029e-05,-0.000101703474,-0.72067225,0.27022782
cell_16.6628_74.2055,16.6628,74.2055,Shenda Park,Hot Zone,0.19865425,0.024856614,0.0006276678,6.414156,0.103128076,0.9462069,0.03295931,-0.51961136,0.7605823,8.4800624e-05,0.019612137,0.0032847787,-0.000109176995,1.4691743e-05,0.13614853,0.3130696
cell_16.6628_74.2080,16.6628,74.208,Shenda Park,Hot Zone,0.058568243,0.35202095,0.08159371,6.3860316,0.0046152687,0.62544376,0.1522521,-0.40755293,0.7846823,8.4800624e-05,0.020539068,0.0033072294,6.739229e-05,1.4691743e-05,0.109846056,0.2969656
cell_16.6628_74.2105,16.6628,74.2105,Shenda Park,Hot Zone,0.19030894,0.22476803,0.051284544,6.432706,0.44533965,0.9347359,0.21474111,-0.45564848,0.7808921,0.0002285596,0.019612137,0.0035320807,-8.980489e-05,1.4691743e-05,0.15515795,0.31458312
cell_16.6628_74.2130,16.6628,74.213,Shenda Park,Hot Zone,-0.045767143,0.36651832,0.0966166,6.360088,0.22155999,0.57211936,0.25298533,-0.52230173,0.770693,0.0002285596,0.020873172,0.0048287464,9.223055e-05,1.9047906e-05,-0.15851016,0.29666746
cell_16.6628_74.2155,16.6628,74.2155,Shenda Park,Hot Zone,0.07347378,0.24328072,0.06532525,6.2242627,-0.22446994,0.88845223,0.17607054,-0.42496726,0.7913011,0.0002285596,0.018253682,0.0048405905,6.739229e-05,1.4691743e-05,0.13656677,0.30817392
cell_16.6628_74.2180,16.6628,74.218,Shenda Park,Hot Zone,0.08906174,-0.58050966,0.010620641,6.325952,0.04985612,0.80099666,-0.042253017,-0.3047981,0.7321408,8.4800624e-05,0.019415205,0.0033583452,9.1141905e-05,-0.000101703474,0.1420801,0.31604263
cell_16.6628_74.2205,16.6628,74.2205,Shenda Park,Hot Zone,0.29749048,-0.25975606,0.025610328,6.369214,0.3472811,0.88231915,0.071111396,-0.42859235,0.7603702,8.4800624e-05,0.021013953,0.003260335,-8.980489e-05,1.4691743e-05,0.44657212,0.35623094
cell_16.6628_74.2230,16.6628,74.223,Shenda Park,Hot Zone,0.19047485,0.3355666,0.016728034,6.4698563,0.05474649,0.8870132,0.12947354,-0.62199205,0.7749473,0.0002285596,0.019946242,0.0048619458,-0.00010318942,1.9047906e-05,0.16969159,0.29030195
cell_16.6628_74.2255,16.6628,74.2255,Shenda Park,Hot Zone,0.09655356,0.096509375,0.043735154,6.3636894,0.04725918,0.8802509,0.11039241,-0.3544688,0.757115,8.4800624e-05,0.019612137,0.0032847787,3.177722e-05,1.4691743e-05,0.023174977,0.32706246
cell_16.6628_74.2280,16.6628,74.228,Shenda Park,Hot Zone,-0.10021352,-0.045361917,0.04030307,6.2597218,0.36146998,0.7103468,0.080844656,-0.13965894,0.75163525,8.4800624e-05,0.019612137,0.0033044852,0.00017177538,-0.000101703474,0.01051276,0.32103866
cell_16.6628_74.2305,16.6628,74.2305,Shenda Park,Hot Zone,0.19308023,0.45806327,0.0025043897,6.4216814,0.3112396,0.82781464,0.21056294,-0.53933984,0.7819238,0.0002285596,0.020539068,0.0035316753,-8.980489e-05,1.4691743e-05,0.18961811,0.29941294
cell_16.6628_74.2330,16.6628,74.233,Shenda Park,Warm Zone,0.13390213,-0.2326885,-0.09947589,6.38015,-0.09003801,0.91715026,-0.015350734,-0.40237784,0.77982163,8.4800624e-05,0.018056752,0.0033056245,6.269394e-05,1.4691743e-05,-0.19536623,0.29851523
cell_16.6628_74.2355,16.6628,74.2355,Shenda Park,Hot Zone,-0.18698278,0.068530716,-0.003240593,6.3158255,0.33556926,0.58290535,0.14732283,-0.3556831,0.77891195,8.4800624e-05,0.019612137,0.00011390122,0.00014689688,-0.000101703474,-0.25806645,0.31662425
cell_16.6628_74.2380,16.6628,74.238,Shenda Park,Warm Zone,0.20293154,0.25517634,0.1068654,3.9354413,0.23468146,0.8109308,0.22600035,-0.48407453,0.8098018,0.0002285596,0.019612137,0.004865034,-8.980489e-05,1.4691743e-05,0.19125277,0.3026601
cell_16.6628_74.2405,16.6628,74.2405,Shenda Park,Warm Zone,-0.15293947,0.26795155,-0.06804188,2.3865929,0.21984072,0.5862219,0.15657456,-0.75451046,0.96147823,0.0002285596,0.020195026,0.001645649,-4.7593276e-05,1.9047906e-05,-0.32768255,0.30291995
cell_16.6628_74.2430,16.6628,74.243,Shenda Park,Hot Zone,0.08630076,0.037754007,0.037162643,6.1743994,-0.025025677,1.0024482,0.08699481,-0.42307505,0.7695625,8.4800624e-05,0.019612137,0.0032847787,2.1681073e-05,1.4691743e-05,0.1915926,0.32720882
